5.79,9.47,0.00,0.00,0.00,4.74,3.42
4.35,4.35,0.00,3.91,0.00,10.00,5.00
4.76,0.00,0.00,0.00,0.00,0.00,3.10
0.00,3.33,4.24,0.00,0.00,0.00,3.94
0.00,0.00,5.26,0.00,1.32,0.00,3.16
0.00,3.10,0.00,0.00,2.41,2.41,2.76
10.00,0.00,0.00,0.00,0.00,6.49,10.00
0.00,0.00,2.89,0.00,0.00,7.63,10.00
0.00,0.00,0.83,0.00,2.50,0.00,10.00
0.00,0.00,0.00,0.00,2.16,0.00,0.81
0.00,0.00,2.79,0.00,0.00,0.00,10.00
0.00,6.77,4.19,0.00,2.26,0.00,6.13
0.00,0.00,0.00,0.00,0.00,0.00,2.25
3.00,0.00,0.00,2.40,8.20,0.00,4.80
0.00,0.00,0.00,0.00,0.00,0.00,2.35
3.02,0.00,0.00,0.00,0.00,0.00,4.42
0.00,0.00,0.00,0.00,0.00,0.00,6.59
0.00,3.16,0.00,4.74,0.00,0.00,2.89
0.00,0.00,0.00,0.00,0.00,0.00,1.94
0.00,0.00,1.22,2.20,0.00,0.00,6.59
0.00,0.00,0.00,0.00,0.00,0.00,0.45
0.00,0.00,0.00,0.00,0.00,0.00,4.25
0.00,0.00,3.54,5.00,0.62,0.00,10.00
3.08,0.00,0.00,0.00,0.00,0.00,5.58
0.00,0.00,10.00,0.00,0.00,0.00,4.05
0.00,0.00,0.00,0.00,5.00,0.00,6.59
0.00,0.00,0.00,0.00,0.00,3.51,2.16
0.00,0.00,0.00,10.00,0.00,0.00,3.19
0.00,0.00,0.00,0.00,0.00,0.00,3.49
0.00,0.00,0.00,6.92,0.00,0.00,1.03
0.00,0.00,0.00,0.00,0.00,0.00,6.73
0.00,0.00,7.57,0.27,0.27,5.41,8.92
2.73,0.00,0.00,1.82,0.00,0.00,4.24
10.00,0.00,3.93,2.86,0.00,0.00,1.43
0.00,0.00,0.00,3.24,0.00,2.43,6.22
0.00,0.00,6.94,0.00,0.00,0.00,3.67
0.00,0.00,0.94,0.00,1.56,0.00,4.38
0.00,0.00,0.00,0.00,5.14,5.71,4.29
0.00,6.76,0.00,0.00,0.00,4.12,4.71
0.00,0.00,8.86,2.00,0.00,3.71,8.00
0.00,0.00,0.30,0.00,0.00,0.00,5.15
0.00,0.00,0.00,0.00,0.00,5.00,0.42
0.00,1.88,0.00,0.00,0.00,0.00,4.69
0.00,0.00,0.00,0.00,0.88,0.00,8.53
0.00,6.51,0.00,0.47,0.00,0.00,5.12
0.00,0.91,0.00,0.00,0.00,0.00,4.85
0.00,0.00,1.62,0.00,6.22,3.78,2.70
5.00,5.00,0.00,0.00,0.00,0.00,5.33
0.00,0.00,0.00,0.00,0.00,0.00,6.43
0.00,0.00,0.00,0.00,0.00,6.00,4.33
0.00,8.68,0.00,0.00,1.32,0.00,5.00
1.74,0.00,0.00,0.00,0.00,0.00,5.65
0.00,0.00,0.00,0.00,0.00,0.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,0.77
0.00,0.00,0.00,0.00,0.00,0.00,3.26
6.39,0.00,0.00,0.00,0.00,0.00,1.94
0.00,0.00,0.00,0.00,7.04,0.00,4.44
5.00,0.00,2.61,0.00,0.00,0.00,10.00
0.00,0.00,0.00,10.00,1.54,4.36,8.21
0.00,0.00,7.38,0.00,0.00,0.00,2.14
0.00,0.00,0.00,0.00,4.44,0.00,7.04
0.00,0.00,0.00,0.00,0.00,0.00,1.82
0.00,0.00,0.00,2.08,0.00,0.00,6.67
0.00,5.56,0.00,0.00,0.00,0.00,5.56
0.00,0.00,0.00,0.00,0.00,3.14,4.00
6.15,0.00,7.18,0.00,0.00,0.00,3.33
4.74,2.89,0.00,7.63,6.84,6.58,6.84
6.58,0.00,0.00,0.00,0.00,0.00,3.68
0.00,0.00,0.00,0.00,0.00,0.00,7.05
0.00,0.00,6.45,4.19,0.32,0.00,7.74
0.00,0.00,0.00,0.00,0.00,0.00,6.59
0.00,0.00,0.00,4.33,0.00,0.00,5.00
0.00,4.19,0.00,0.00,0.00,0.00,4.19
8.48,0.87,7.17,0.00,6.52,0.00,2.61
0.00,0.00,0.00,0.00,0.00,0.00,4.32
0.00,0.00,0.00,0.00,0.00,0.00,2.56
0.00,0.00,0.00,0.00,1.78,0.00,4.89
0.00,0.00,0.00,0.00,6.40,0.00,1.60
0.00,0.00,0.00,0.00,0.00,0.00,2.96
0.00,0.00,3.67,5.67,0.00,0.00,5.00
0.00,0.00,5.49,0.00,6.08,0.00,2.75
3.64,0.00,3.94,0.00,0.00,0.00,3.03
0.00,0.00,0.00,0.00,0.00,0.00,4.44
0.00,0.00,0.00,0.00,0.00,0.00,1.40
0.00,0.00,0.00,10.00,0.23,1.82,3.64
1.94,0.00,0.00,0.00,0.00,2.78,1.67
0.00,5.94,0.00,0.00,8.44,0.00,10.00
0.00,0.00,0.00,7.35,0.00,4.08,5.10
0.00,5.62,0.00,3.44,0.00,0.00,8.44
0.00,0.00,0.00,0.00,0.00,6.56,5.94
0.00,0.00,0.00,6.41,1.54,0.00,4.36
0.00,4.00,0.00,4.40,0.00,0.00,3.20
0.00,0.00,0.00,4.38,0.00,0.00,4.69
0.00,0.00,4.47,0.00,0.00,5.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,3.44
0.00,0.00,2.69,0.00,0.00,0.00,5.77
0.00,0.00,2.86,0.00,0.00,0.00,3.57
0.00,0.00,5.00,0.00,0.00,2.50,5.00
0.00,0.00,0.00,0.00,0.00,0.00,6.43
8.38,2.43,0.00,0.00,0.00,7.57,1.89
0.00,0.00,0.00,0.00,0.00,0.00,1.43
0.00,0.00,0.00,0.00,0.00,0.00,4.10
4.05,0.00,0.00,0.00,2.43,0.00,6.49
0.00,5.31,1.02,3.06,0.00,4.69,7.55
0.00,0.00,0.00,0.00,0.00,0.00,5.64
0.00,0.00,0.00,2.22,10.00,0.00,0.74
0.00,0.20,0.00,6.27,0.00,0.00,1.76
5.56,0.00,0.00,0.00,0.00,0.00,6.39
4.71,0.00,6.47,0.00,5.00,2.35,2.06
0.00,0.00,0.00,0.00,0.00,3.24,4.05
0.00,0.00,0.00,0.00,0.00,0.00,3.25
3.90,0.00,0.00,0.00,0.00,0.00,0.73
0.00,0.00,4.67,0.00,0.00,6.67,1.67
0.00,0.00,0.00,0.00,7.05,0.00,5.45
0.00,0.00,5.40,0.00,0.00,0.00,1.40
0.00,6.05,0.00,5.26,2.89,0.00,3.95
5.00,0.00,0.00,0.00,0.00,5.00,3.42
0.00,0.00,6.21,0.00,0.00,0.00,1.38
4.49,0.00,0.00,0.00,0.00,0.00,3.67
0.00,0.00,2.67,0.00,0.00,0.00,3.67
3.06,0.00,0.00,0.00,0.00,5.00,5.00
0.00,0.00,0.00,2.35,0.00,0.00,4.12
0.00,0.00,2.00,0.00,0.00,0.00,3.50
0.00,0.00,0.00,0.00,2.86,3.57,10.00
3.93,0.00,0.00,0.00,0.00,6.07,1.79
0.00,0.00,0.00,0.00,0.00,0.00,1.33
0.00,0.00,0.00,0.00,0.00,0.00,0.29
1.75,0.00,0.00,0.00,0.00,5.00,2.50
0.00,0.00,5.13,6.92,0.00,0.00,3.85
0.00,0.00,0.00,4.39,0.00,0.00,7.80
0.00,0.00,6.52,0.00,0.00,0.00,3.70
0.00,0.00,5.00,0.00,3.82,3.24,5.29
0.00,0.00,2.83,0.00,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,7.65
0.00,0.00,0.00,0.00,0.00,0.00,4.86
0.00,0.00,0.00,10.00,0.00,0.00,2.26
0.00,0.00,0.00,0.00,0.00,0.00,0.56
0.00,0.00,0.00,0.00,0.00,0.00,3.75
0.00,0.00,0.00,0.00,2.50,0.00,5.71
0.00,0.00,3.51,2.16,0.00,0.00,4.59
0.95,0.00,0.00,0.00,0.00,0.00,3.81
0.00,2.97,0.00,4.32,0.00,0.00,7.57
4.47,0.00,0.00,0.00,0.00,7.63,10.00
0.00,5.14,0.00,0.00,0.54,0.00,3.51
0.00,0.00,0.00,0.00,1.82,0.00,5.15
0.00,2.09,4.65,0.00,0.00,3.26,0.70
2.65,0.00,0.00,0.00,0.00,0.00,6.53
0.00,0.00,0.00,0.00,5.13,0.00,1.79
4.40,0.00,0.00,0.00,1.20,0.00,6.40
0.00,0.00,0.00,0.00,0.00,1.19,5.71
0.00,0.00,4.51,0.00,6.08,0.00,6.86
0.00,0.00,0.00,0.00,0.83,5.00,4.72
2.31,0.00,10.00,0.00,0.00,0.00,3.85
0.00,0.00,0.00,0.00,3.00,0.00,10.00
4.72,0.00,6.42,0.00,0.00,0.00,5.09
0.00,4.05,0.00,0.00,0.00,0.00,2.43
0.00,0.00,0.00,0.00,0.00,0.00,8.18
0.00,0.00,0.00,0.00,0.00,1.39,3.06
4.86,0.00,0.00,0.00,0.00,0.00,4.05
0.00,0.00,0.00,0.00,0.00,0.00,1.36
0.00,6.45,0.00,0.00,0.00,0.00,4.19
0.00,0.00,0.00,0.00,0.00,0.00,2.35
0.00,0.00,0.00,2.65,0.00,0.00,4.71
1.79,10.00,0.00,0.00,0.00,0.00,5.18
0.00,0.00,0.00,10.00,3.10,0.00,6.21
0.00,0.00,0.00,6.92,0.00,0.00,1.54
0.00,4.00,0.00,4.00,0.00,2.00,5.00
0.00,0.00,0.00,0.00,0.00,4.29,4.64
0.00,7.14,0.00,0.00,0.00,0.00,6.00
10.00,0.00,7.43,0.00,0.00,0.00,1.43
0.00,0.00,0.00,0.00,0.00,7.50,6.67
0.00,0.00,0.00,0.00,10.00,0.00,3.93
6.90,0.00,0.00,0.00,0.00,0.00,1.19
0.00,0.00,6.36,0.00,5.45,0.00,1.52
4.12,7.94,0.00,0.00,0.00,0.00,8.82
0.00,3.06,0.00,0.00,0.00,0.00,10.00
0.00,0.00,5.33,0.00,0.00,0.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,1.38
0.00,0.00,0.00,0.00,0.00,0.00,7.14
0.00,0.00,0.00,0.00,0.00,6.51,2.56
0.00,0.00,0.00,0.00,0.26,0.00,2.89
0.00,3.94,0.00,0.00,0.00,0.00,5.15
0.00,2.05,6.59,3.86,0.00,0.00,6.36
0.00,0.00,4.53,0.00,0.00,0.00,3.77
0.00,0.34,0.00,0.00,0.00,0.00,5.86
7.84,0.00,7.84,0.00,3.51,0.00,1.89
3.08,3.46,0.00,0.00,0.00,0.00,2.69
0.00,5.92,0.00,0.00,0.00,0.00,7.14
0.00,0.00,0.00,0.00,0.86,6.57,4.29
0.00,0.00,7.50,0.00,0.00,0.00,4.38
0.00,0.00,0.00,2.93,5.37,0.00,2.93
0.00,0.00,8.79,10.00,0.00,0.00,6.97
0.00,0.00,0.57,0.00,0.00,0.00,1.71
0.00,2.50,4.06,0.00,0.00,0.00,1.88
4.21,0.00,0.00,6.58,1.32,6.32,7.89
5.43,0.00,0.00,3.14,4.57,0.00,5.43
4.71,0.00,0.00,3.24,0.00,0.00,0.29
0.00,0.00,0.00,0.00,5.59,0.00,7.94
0.00,0.00,0.00,4.20,0.00,0.00,8.80
6.50,0.00,0.00,0.00,0.00,0.00,5.50
0.00,0.00,0.00,6.49,0.00,0.00,3.51
0.00,0.00,6.47,6.18,0.00,0.00,3.24
0.00,0.00,0.00,0.00,0.00,0.47,7.21
0.00,0.00,0.00,0.00,1.82,0.00,10.00
0.00,0.00,0.00,0.00,8.00,0.00,0.57
0.00,0.00,1.88,0.00,0.00,0.00,5.00
0.00,0.00,9.71,0.00,0.00,3.71,1.43
0.00,0.00,0.00,0.00,0.00,5.14,3.51
6.56,0.00,0.00,0.00,0.00,2.19,0.31
0.00,7.37,0.00,0.00,0.00,4.21,0.26
0.00,0.00,8.16,0.00,0.00,0.00,3.95
2.12,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.00,0.00,4.64,0.00,6.43
0.00,0.00,1.89,0.00,6.49,0.00,4.32
0.00,0.00,0.00,5.90,0.77,0.00,7.18
0.00,0.00,0.00,4.65,0.00,0.00,6.28
0.00,0.45,5.00,10.00,0.00,0.00,6.36
0.00,0.00,0.00,0.00,0.00,0.00,7.56
0.00,0.00,2.80,0.00,0.00,2.40,4.80
0.00,0.00,0.00,0.00,0.00,0.00,4.63
0.00,0.00,5.00,7.63,0.00,0.00,8.95
0.00,1.89,0.00,0.00,2.16,8.65,5.41
0.00,0.00,2.29,0.00,0.00,6.00,4.29
9.26,0.00,0.00,0.00,0.00,0.00,5.19
0.00,0.00,0.00,0.00,6.53,4.08,0.20
1.48,0.00,0.00,0.00,0.00,0.00,4.81
0.00,0.00,0.00,0.00,0.00,0.00,3.89
0.00,0.00,0.00,0.00,0.00,0.00,4.85
0.00,0.00,0.00,0.00,0.00,0.00,6.43
0.00,4.38,0.00,0.00,0.00,5.31,7.81
0.00,0.00,0.00,0.00,0.00,4.04,1.58
0.00,0.00,0.00,0.00,0.00,4.86,3.43
5.00,1.25,0.00,0.00,0.00,4.50,3.25
0.00,3.94,10.00,0.00,0.00,0.00,5.45
0.00,0.00,3.00,0.00,0.00,5.00,1.33
0.00,0.00,0.00,0.00,0.00,0.00,6.76
10.00,0.00,0.00,2.19,3.44,0.00,2.19
0.00,1.72,4.48,0.00,0.00,7.93,9.31
0.00,0.00,3.33,0.00,0.00,0.00,6.36
0.00,0.00,0.56,0.00,0.00,4.72,5.56
0.00,9.09,0.00,7.58,0.00,0.00,2.73
0.00,0.00,0.00,0.00,0.00,0.00,0.97
0.00,0.00,0.00,0.00,0.00,0.00,2.68
0.00,0.00,0.00,0.00,0.00,0.00,8.75
0.00,2.00,0.00,0.00,0.00,0.00,3.71
0.00,0.00,0.00,0.00,0.00,0.00,5.53
0.00,0.00,0.00,4.47,0.00,0.00,3.19
0.00,0.00,0.00,2.25,1.50,0.00,4.25
0.00,0.00,1.05,0.00,0.00,0.00,6.32
0.00,0.00,0.00,0.00,0.00,0.00,7.78
0.00,4.36,0.00,0.00,0.00,0.00,6.92
0.00,0.00,0.00,0.00,0.00,1.29,3.55
6.97,6.06,0.00,0.00,0.00,0.00,2.42
0.00,0.00,0.00,0.00,0.00,0.00,6.57
0.00,0.00,0.00,0.00,6.82,0.00,2.73
0.00,2.42,1.21,0.00,0.00,0.00,4.55
0.00,0.00,0.00,0.00,0.00,0.00,3.55
0.00,1.48,0.00,0.00,0.00,0.00,6.67
0.00,0.00,0.00,0.00,0.00,6.56,3.75
0.00,0.00,0.00,1.21,0.00,4.85,4.55
2.63,0.00,0.00,0.00,0.00,0.00,2.63
3.94,0.00,0.00,10.00,0.00,0.00,3.03
0.00,0.00,0.00,0.00,0.00,0.00,9.63
0.51,0.00,0.00,0.00,0.00,0.00,4.10
0.00,0.00,0.00,2.20,0.00,0.00,4.80
0.00,0.00,0.00,0.00,2.65,0.00,6.47
0.00,0.00,0.00,3.14,0.00,0.00,4.29
0.00,0.00,2.31,0.00,10.00,0.00,1.92
0.00,0.00,0.00,0.00,0.00,0.00,7.03
0.00,9.41,9.41,0.00,3.82,0.00,0.29
0.00,6.50,0.00,0.00,10.00,0.00,2.75
6.47,0.00,0.00,0.00,0.00,3.53,7.25
0.00,0.00,5.12,0.00,0.00,0.00,0.73
0.00,0.00,8.42,0.00,0.00,3.68,4.21
0.27,0.00,0.00,6.76,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,3.08
0.00,0.00,0.00,0.00,0.00,6.58,0.79
2.94,0.00,7.25,2.75,4.12,0.78,4.90
6.44,0.00,0.00,0.00,0.00,2.89,6.67
0.00,0.00,0.00,0.00,0.00,0.00,2.89
0.00,0.00,0.00,0.00,2.69,0.77,6.54
4.41,0.00,0.00,0.00,0.00,4.12,2.94
0.00,0.00,0.00,0.00,0.00,0.00,6.58
0.00,0.00,0.00,0.00,0.00,0.00,6.46
0.00,0.00,0.00,2.81,0.00,6.56,4.06
0.00,0.00,4.47,0.00,0.00,0.00,6.81
10.00,0.00,1.09,0.00,0.00,6.96,2.17
0.00,0.00,0.00,0.00,0.00,0.00,2.04
1.32,3.42,0.00,0.00,0.00,0.00,6.84
2.86,0.00,0.00,0.00,0.00,0.00,3.06
2.86,0.00,0.00,0.00,10.00,1.43,2.86
0.00,0.00,0.00,0.00,0.00,0.00,3.64
0.00,0.00,0.00,5.93,6.67,0.00,4.44
0.00,0.40,6.40,0.00,0.00,0.00,6.40
2.86,0.00,0.00,5.71,0.00,0.00,1.14
0.00,4.47,0.00,0.00,0.00,3.42,2.63
0.00,0.00,0.00,0.74,0.00,0.00,2.96
0.00,0.00,0.00,8.06,0.00,4.44,1.39
0.00,0.00,0.00,6.00,0.00,0.00,8.33
0.00,0.00,0.00,7.27,0.30,0.00,1.21
0.00,0.00,3.94,0.00,0.00,0.00,3.94
1.59,0.00,0.00,0.00,0.00,0.00,10.00
0.00,6.59,0.00,0.00,4.63,3.41,5.85
0.00,0.00,7.63,2.89,0.00,0.00,10.00
0.00,3.90,5.12,1.71,0.00,7.80,4.88
0.00,4.41,0.00,10.00,0.00,0.00,5.00
0.00,0.00,0.00,0.00,4.86,10.00,1.43
0.00,0.00,0.00,0.00,8.06,0.00,0.32
0.00,0.00,0.00,0.00,0.00,0.00,5.68
0.00,0.81,4.05,0.00,0.00,0.00,0.81
0.00,0.00,4.29,2.86,2.29,0.00,7.14
2.59,4.81,0.00,0.00,0.00,0.00,0.74
0.00,8.39,0.00,3.04,0.00,6.61,0.89
0.00,0.00,0.00,0.00,0.00,0.00,5.56
0.00,0.00,0.00,0.00,0.00,0.00,4.10
0.00,0.00,0.00,0.00,0.00,0.00,5.58
0.00,1.29,0.00,0.00,0.00,0.00,5.48
0.00,0.00,0.00,0.00,0.00,0.00,2.41
0.00,0.00,1.60,0.00,0.00,0.00,9.20
0.00,0.00,0.00,4.48,0.00,4.83,0.34
1.58,0.00,0.00,8.68,0.00,0.00,8.68
0.00,0.00,0.00,0.00,9.72,0.83,4.44
0.00,0.00,0.00,0.00,0.00,2.89,6.32
0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,9.74,0.00,0.00,1.32,7.89
0.00,0.00,3.24,0.00,4.86,9.73,5.41
2.68,0.00,5.12,0.00,4.63,0.00,10.00
0.00,0.00,0.00,0.00,0.00,6.49,6.49
2.42,0.00,0.00,0.00,0.00,0.00,4.55
0.00,0.00,3.44,6.88,0.00,0.00,6.56
0.00,0.00,0.00,0.00,0.00,5.85,6.34
0.00,0.00,0.00,0.00,0.00,0.00,1.58
0.00,0.00,0.00,0.00,0.00,0.00,3.16
0.00,0.00,0.00,0.00,0.00,0.00,6.39
0.00,1.89,0.00,0.00,0.00,0.00,7.57
0.00,7.06,2.65,0.00,4.12,0.00,2.06
2.39,0.00,0.00,0.00,0.00,0.00,5.43
0.61,0.00,0.00,0.00,0.00,0.00,5.31
0.00,6.56,0.00,0.00,0.00,0.00,5.00
0.86,0.00,4.57,8.86,0.00,7.43,5.43
0.00,0.00,0.00,0.00,0.00,6.50,2.75
10.00,1.90,0.00,0.00,0.00,0.00,6.43
6.76,6.47,0.00,0.00,0.00,0.00,3.53
7.50,0.00,0.00,0.00,3.50,0.00,7.00
0.00,2.50,0.00,0.00,0.00,1.00,4.00
0.00,0.00,0.00,0.00,3.33,0.00,6.39
0.00,0.00,7.00,0.33,0.00,0.00,5.33
0.00,0.00,0.00,0.00,8.18,0.00,2.42
0.00,0.00,3.00,7.00,5.25,0.00,6.75
0.00,0.00,0.00,0.00,0.00,0.31,4.06
1.84,0.00,8.95,0.00,0.00,0.00,1.84
5.88,6.18,0.00,0.00,0.00,0.00,7.06
0.00,0.00,0.00,0.00,0.00,5.23,1.59
0.00,0.00,1.94,0.00,0.00,8.06,6.77
4.62,5.38,0.00,0.00,0.00,1.28,4.36
