0.00,0.00,0.00,0.00,0.00,0.00,6.86
0.00,0.26,0.00,0.00,0.00,6.15,5.90
0.00,0.00,0.00,0.00,0.00,2.26,6.13
8.12,0.00,0.00,1.56,1.88,0.00,7.50
6.56,6.88,0.00,0.00,0.00,0.00,0.31
0.00,5.68,0.00,2.73,0.00,0.00,10.00
2.86,0.00,0.00,0.00,4.29,0.00,5.43
0.00,0.00,2.75,6.25,0.00,0.00,10.00
0.00,0.00,0.00,3.67,0.00,0.00,3.67
0.00,0.00,0.00,2.70,1.08,0.00,9.46
0.00,0.00,0.00,0.00,0.00,0.00,4.62
0.00,0.00,0.00,0.00,0.00,0.00,0.23
0.00,0.00,0.00,0.00,0.00,0.00,7.14
0.00,0.00,0.00,2.86,0.00,0.00,9.76
0.00,0.00,0.00,0.00,4.62,0.00,6.54
0.00,0.00,0.00,0.00,4.48,0.00,6.21
0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,5.14
0.00,0.00,0.00,1.82,0.91,0.00,4.55
0.00,4.52,0.00,10.00,0.00,0.00,2.90
0.00,3.25,0.00,0.00,0.00,0.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,3.40
0.00,0.00,0.00,0.00,0.00,0.00,5.86
0.00,0.00,6.92,0.00,3.08,2.05,2.31
0.00,0.00,7.30,0.00,0.00,0.00,0.81
0.00,0.00,5.50,0.00,3.00,0.00,2.25
0.00,0.00,0.00,3.06,2.78,0.00,10.00
4.71,0.00,0.00,0.00,0.00,0.00,4.12
0.00,0.00,5.52,0.00,0.00,4.14,2.76
0.00,0.00,0.00,0.00,0.00,1.18,6.76
0.00,4.59,0.00,0.00,0.00,5.68,6.22
0.00,0.23,8.64,0.00,0.00,3.18,4.32
0.00,0.00,0.00,3.55,0.00,0.00,3.23
0.00,0.00,0.00,2.92,9.79,4.38,1.88
2.38,0.00,2.14,0.00,4.05,0.00,6.67
8.48,0.00,0.00,1.82,0.00,0.00,4.24
0.00,0.00,0.00,0.00,0.00,0.00,6.43
9.71,0.00,0.00,4.41,0.00,0.29,4.71
0.00,3.78,0.00,0.00,0.00,0.00,7.30
0.00,6.28,1.40,0.00,0.00,0.00,1.86
2.35,5.29,0.00,0.00,0.00,6.18,1.18
0.00,0.00,0.00,0.00,0.00,0.00,5.41
0.00,0.00,5.36,0.00,0.00,0.00,2.86
0.00,0.00,0.00,0.00,0.00,0.00,6.44
0.00,0.00,0.00,0.00,0.00,0.00,2.86
0.00,0.00,0.00,0.00,0.00,0.00,3.00
0.00,0.00,3.41,0.00,0.00,0.00,3.18
5.00,0.00,2.31,0.00,0.00,0.00,0.96
0.00,0.00,0.00,0.00,0.00,0.00,8.06
5.14,0.00,0.00,0.00,5.43,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,7.38
0.00,0.00,6.76,0.00,0.00,0.00,6.18
0.00,0.43,0.00,5.65,0.00,0.00,1.74
5.21,0.00,0.00,1.88,0.00,0.00,6.67
1.59,0.00,0.00,0.00,4.09,0.00,3.18
0.00,1.39,0.00,3.61,0.00,0.00,6.67
0.00,6.05,0.00,5.81,0.00,0.00,5.35
5.20,0.00,6.40,0.00,0.00,6.80,1.60
0.00,3.41,0.00,0.00,0.00,0.00,8.78
0.00,0.00,0.00,8.57,0.00,0.00,5.10
0.00,0.00,4.07,0.00,0.00,0.00,1.11
0.00,3.67,0.00,0.00,0.00,0.00,4.67
0.00,10.00,0.00,0.00,0.00,0.00,1.14
0.00,0.00,0.00,1.62,3.24,0.00,3.24
5.00,0.00,0.00,0.00,0.00,3.18,5.00
1.52,0.00,0.00,4.24,0.00,10.00,3.64
0.00,0.00,0.00,0.00,0.00,0.00,0.21
0.00,0.00,0.00,0.00,6.44,0.00,4.22
0.00,0.00,5.00,0.00,0.00,0.00,1.32
0.59,0.00,0.00,0.00,3.82,0.00,10.00
3.41,0.00,6.10,6.83,0.00,0.00,3.66
0.00,2.70,0.00,0.00,0.00,0.00,3.24
5.14,0.00,0.00,0.00,0.00,0.00,4.86
0.00,0.00,2.90,0.00,0.00,5.48,2.90
0.00,0.00,0.00,0.00,0.00,8.21,1.28
0.00,6.57,0.00,0.00,1.71,0.00,3.14
0.70,0.00,0.00,9.53,6.05,0.00,1.63
0.00,0.00,0.00,0.00,1.50,0.00,5.00
0.00,4.39,0.00,0.00,0.00,0.00,4.39
0.00,0.00,0.00,0.00,0.00,0.00,2.94
2.70,0.00,0.00,2.16,0.00,0.00,10.00
4.00,0.00,0.00,0.00,0.00,0.00,2.22
0.00,0.00,0.00,0.00,0.00,4.39,4.15
6.06,4.55,0.00,0.00,0.00,0.00,10.00
6.47,10.00,0.00,1.18,0.00,0.00,2.35
0.00,4.32,0.00,0.00,0.00,0.00,8.92
0.00,0.00,0.00,6.45,0.00,0.00,7.10
6.32,0.00,1.58,0.00,1.58,0.00,1.58
0.00,0.00,0.00,0.00,0.00,0.00,1.48
4.47,5.79,0.00,0.00,0.00,0.00,9.21
0.00,0.00,6.43,0.00,0.00,0.00,5.36
