0.00,3.81,0.00,3.81,0.00,0.00,3.33
0.00,10.00,0.00,0.00,0.00,0.00,5.88
0.00,0.00,0.00,0.00,3.67,0.00,3.00
0.00,0.00,0.00,0.79,0.00,2.37,9.21
0.26,0.00,0.00,0.00,0.00,0.00,1.79
0.00,0.00,0.00,0.00,0.00,0.00,1.07
0.00,0.00,0.00,0.00,0.00,0.00,5.00
5.68,0.00,1.82,0.00,0.00,0.00,1.59
0.00,0.00,0.00,0.00,0.00,0.00,4.00
0.00,2.08,0.00,0.00,0.00,7.29,2.50
0.00,0.00,3.08,4.62,0.00,0.00,5.19
0.00,0.00,0.00,0.00,7.69,3.08,1.54
3.43,0.00,0.00,0.00,0.00,0.00,1.43
0.00,0.00,0.00,0.00,0.00,0.00,4.44
0.00,0.00,0.00,6.56,0.00,0.00,3.12
9.39,0.00,0.00,3.94,2.42,0.00,3.94
0.00,0.00,0.00,0.00,0.00,2.00,4.57
4.44,0.00,0.00,0.48,0.00,0.00,2.54
0.75,0.00,0.00,0.00,0.00,0.00,6.75
2.56,1.54,0.00,0.00,0.00,0.00,7.95
0.00,0.00,0.00,4.72,0.00,0.00,6.39
0.00,0.00,0.00,0.00,0.00,0.00,2.86
5.71,0.00,0.00,0.00,0.71,0.00,3.93
3.53,0.00,2.94,0.00,0.00,0.00,3.82
0.00,3.94,0.00,0.00,0.00,10.00,4.55
0.00,0.00,0.00,0.00,0.00,0.00,3.78
0.00,0.00,0.00,0.00,4.63,0.00,2.44
3.25,0.00,0.00,0.00,0.00,3.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,3.10
0.00,0.00,0.59,0.00,0.00,3.24,9.41
0.00,0.00,0.00,0.00,0.00,0.26,3.68
0.00,0.91,0.00,0.00,0.00,0.00,5.76
0.00,3.24,7.03,0.00,2.97,0.00,1.89
0.00,0.00,0.00,0.00,3.78,0.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,3.33
0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,5.52,0.00,0.00,4.83,0.00,8.28
0.00,0.00,2.64,0.00,0.00,0.00,7.92
1.28,0.00,0.00,0.00,0.00,0.00,6.92
0.00,2.89,0.44,0.00,0.00,3.33,7.11
0.00,0.00,3.33,0.00,2.08,4.58,10.00
