5.00,0.00,0.00,0.00,0.00,0.00,8.00,1.67,0.00,2.67
0.00,0.00,0.00,0.00,0.00,4.04,3.08,0.00,0.00,2.88
2.65,10.00,0.00,0.00,0.00,0.00,0.00,3.82,3.53,4.71
5.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.86
0.00,0.00,0.00,0.00,0.00,1.84,0.00,0.00,0.00,5.26
0.00,0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.00,9.09
0.00,0.00,0.00,0.00,2.86,0.00,10.00,0.00,0.00,4.57
0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,10.00
0.00,0.00,3.75,4.38,0.00,0.00,0.00,7.50,3.44,2.19
0.00,0.00,0.82,0.00,0.00,0.00,0.00,6.73,0.00,4.49
0.00,0.00,0.00,4.07,7.41,0.00,0.00,0.00,0.00,6.67
0.00,5.68,0.00,0.00,2.16,0.00,0.00,10.00,0.00,3.51
4.15,0.00,0.00,8.05,0.00,0.00,0.00,0.00,0.00,5.37
0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50
0.00,0.00,0.00,0.00,0.54,3.24,1.35,4.86,5.41,10.00
3.60,0.00,0.00,7.20,0.00,0.00,0.00,0.00,0.00,0.40
2.22,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,5.74
1.58,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.21
0.00,0.00,0.00,0.00,6.94,0.00,0.00,0.00,0.00,3.06
0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.37,5.53
0.59,0.00,10.00,0.00,0.00,3.82,0.00,0.88,0.00,4.41
5.20,0.00,0.00,0.00,0.00,8.40,0.00,4.40,4.00,8.00
0.00,0.00,0.29,0.00,0.00,10.00,0.00,5.59,0.00,6.18
3.70,0.00,0.00,0.00,0.00,5.93,0.00,0.00,0.00,4.07
0.00,2.75,0.00,10.00,0.00,0.00,0.00,0.00,0.00,4.25
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.55
0.00,0.00,0.00,0.00,0.00,0.00,3.23,0.00,0.00,0.32
0.70,0.00,0.00,0.00,0.00,6.05,0.00,0.00,0.00,5.58
0.00,0.00,0.00,4.52,0.00,0.00,0.00,0.00,0.00,2.90
0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,5.50
0.61,0.00,0.00,0.00,0.00,8.48,0.00,0.00,4.55,3.64
0.00,0.00,0.00,0.00,0.00,1.50,2.25,0.00,0.00,9.25
0.00,0.00,0.00,1.46,0.00,0.00,5.37,0.00,0.00,1.71
0.00,0.00,0.00,3.12,8.96,0.00,0.00,0.00,0.00,4.79
0.00,4.39,0.00,0.00,1.95,0.00,0.00,0.00,6.59,5.85
2.70,0.00,0.00,0.00,0.00,0.00,8.38,0.00,0.00,4.32
0.00,2.14,10.00,0.00,0.00,0.71,0.00,0.00,0.00,4.29
0.00,7.73,0.00,0.00,0.00,3.18,0.00,10.00,0.00,3.64
8.44,0.00,0.00,0.00,0.00,0.00,0.00,4.06,0.00,2.19
0.00,0.00,0.00,0.00,4.29,0.00,0.00,1.14,0.00,6.57
0.00,0.00,0.00,0.00,3.66,0.00,0.00,0.00,0.00,1.46
0.00,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,4.86
6.47,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,3.24
0.00,0.00,5.14,0.00,4.05,0.00,0.00,0.00,0.00,2.43
6.33,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,7.33
0.00,10.00,0.00,1.25,0.00,0.00,4.75,0.00,0.00,4.00
0.00,0.00,0.00,4.48,0.00,0.00,3.79,0.00,0.00,4.48
1.29,6.77,0.00,0.00,3.87,0.00,0.00,0.00,0.00,4.52
6.46,0.00,0.00,2.92,0.00,4.58,2.71,4.38,0.00,3.75
0.00,0.00,0.00,0.00,2.44,6.59,0.00,0.00,0.00,3.41
0.00,0.00,3.44,0.00,0.00,0.00,1.88,0.00,0.00,6.25
0.00,1.54,0.00,3.85,0.00,0.00,0.00,0.00,0.00,9.23
0.00,0.79,9.47,0.00,0.00,0.00,0.00,0.00,0.00,2.11
0.00,0.00,0.00,0.00,3.24,0.81,0.00,0.00,6.49,7.30
0.00,0.00,0.00,0.00,0.62,2.19,5.00,0.00,0.00,6.25
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.85,7.07
5.23,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,9.32
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.29
0.00,0.00,0.00,0.00,7.57,10.00,0.00,0.27,5.68,0.54
0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,3.43
5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.48
4.19,0.00,0.00,0.00,0.00,0.00,2.26,0.00,7.74,3.23
0.00,0.00,0.00,6.67,4.52,0.00,3.10,0.00,9.05,10.00
0.00,0.00,4.55,0.00,0.30,0.00,7.58,0.00,0.00,1.52
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20
0.00,4.89,0.00,0.00,0.44,0.00,0.00,0.00,0.00,5.33
3.08,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,5.90
6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.86
4.74,0.00,0.00,0.00,0.00,0.00,0.00,3.68,3.42,2.11
0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.48,2.38
9.23,5.38,7.69,0.00,0.00,0.00,0.00,0.00,0.00,5.38
0.00,1.48,0.00,0.00,0.37,3.70,0.00,0.00,0.37,10.00
0.62,0.00,0.00,4.69,6.56,0.00,0.00,0.00,0.00,2.81
5.00,0.00,0.00,4.74,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.00,2.73,0.00,8.79,0.00,0.00,6.97,2.12
1.03,0.00,0.00,0.00,3.45,0.00,6.55,0.00,0.00,4.83
0.00,0.00,5.94,0.00,0.00,5.62,2.50,0.00,5.00,8.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55
0.00,0.00,3.61,0.00,0.00,0.00,0.00,0.00,0.00,6.39
0.00,0.00,0.00,2.24,0.00,3.47,0.00,3.88,4.29,6.73
0.00,10.00,2.00,0.00,0.00,4.00,0.00,0.00,3.60,5.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70
0.00,0.00,0.00,0.00,0.00,8.11,4.86,0.00,4.59,2.43
0.00,0.34,0.00,0.00,0.00,0.00,0.00,10.00,0.00,4.14
0.00,4.14,4.83,3.79,0.00,0.00,0.00,7.59,0.00,5.52
0.00,0.00,3.06,0.00,0.00,2.50,0.00,6.11,0.00,5.00
0.00,0.00,0.00,3.25,0.00,0.00,4.00,0.00,4.00,10.00
0.00,6.25,0.00,0.00,0.00,0.00,0.00,6.79,0.00,0.54
4.41,0.00,0.00,0.00,0.00,0.00,0.00,7.65,0.00,6.76
0.00,0.00,0.00,0.00,0.00,3.24,0.00,0.00,0.00,5.68
0.00,0.00,0.00,0.00,0.00,6.88,0.00,0.00,0.00,3.44
0.00,0.00,4.88,0.00,8.29,0.00,0.00,0.00,0.00,6.59
0.00,0.00,0.00,0.00,3.16,0.00,0.00,0.00,0.00,8.95
0.00,0.00,0.00,3.71,0.00,0.00,0.00,1.71,0.00,4.29
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,7.57,3.51
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.57
7.00,3.67,0.00,2.33,2.00,0.00,0.00,0.00,0.00,6.00
0.00,0.00,0.00,3.41,0.00,0.00,0.00,0.00,0.00,2.27
0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,7.06,5.59
0.00,0.00,0.00,0.00,0.00,0.00,3.48,0.00,0.00,6.52
0.00,0.00,8.11,0.00,2.70,0.00,0.00,0.00,6.22,0.27
0.00,0.00,0.00,0.00,0.00,6.47,0.00,0.00,0.00,3.82
10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50
4.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50
0.00,0.00,0.00,0.00,0.00,0.00,5.28,2.50,0.00,0.83
0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,3.91
0.00,0.00,7.73,0.00,0.00,5.23,0.00,0.00,0.00,3.86
0.00,0.00,6.45,6.13,0.00,0.00,0.00,0.00,3.87,0.97
0.00,0.00,0.00,0.00,7.14,4.00,1.14,0.00,0.00,4.86
0.00,0.00,0.00,0.00,0.00,0.00,6.36,0.00,0.00,4.55
3.57,5.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57
0.00,0.00,6.86,0.00,0.00,2.00,2.86,0.00,0.00,2.86
0.00,0.00,1.03,0.00,0.00,0.00,6.21,0.00,0.00,5.17
0.00,0.00,0.00,6.00,0.00,0.00,0.00,4.80,0.00,2.40
1.56,5.62,0.00,0.31,0.00,0.00,0.00,0.00,0.00,5.31
0.00,3.42,0.00,8.16,4.47,0.00,0.00,2.89,0.00,4.74
0.00,3.82,0.00,1.47,0.00,0.00,0.00,0.00,0.00,7.35
0.00,2.78,0.00,0.00,0.00,3.06,0.00,0.00,0.00,8.06
0.00,0.00,7.07,0.00,0.00,0.00,0.00,6.59,0.00,2.20
3.14,0.00,7.14,4.29,2.29,10.00,5.43,0.00,0.00,0.57
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.52
0.60,0.00,0.00,6.60,0.00,0.00,0.00,0.00,0.00,6.40
0.00,0.26,0.00,0.00,0.00,0.00,7.44,0.00,0.00,5.64
0.00,0.62,0.00,0.00,0.00,6.46,0.00,10.00,0.00,5.00
0.00,6.57,0.00,1.71,0.00,0.00,0.00,0.00,0.00,10.00
4.17,0.00,0.00,9.38,4.38,0.00,1.25,0.00,0.83,5.21
0.00,0.00,9.38,0.00,0.00,0.00,4.69,0.00,0.62,5.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.16
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.32
0.00,0.00,0.00,0.00,2.77,6.60,0.00,3.19,0.00,10.00
6.74,0.00,6.51,6.98,0.00,0.00,0.00,0.00,0.00,2.79
0.00,0.00,3.08,0.00,2.05,0.00,0.00,1.03,0.00,6.92
0.00,0.00,2.16,5.95,0.00,0.00,5.41,8.92,0.00,0.27
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44
0.00,4.84,0.00,0.00,0.00,0.00,1.61,0.00,4.84,2.90
0.00,0.00,0.00,0.00,0.00,5.15,0.00,4.24,0.00,1.82
0.00,0.00,3.87,3.23,0.00,0.00,3.87,0.00,0.00,0.32
0.00,6.43,0.00,2.50,0.00,4.29,0.00,1.43,5.36,2.86
0.00,0.00,0.00,0.00,6.39,0.28,0.00,0.00,0.00,1.11
0.00,0.00,0.00,0.00,0.00,0.00,2.43,6.22,0.00,3.24
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68
0.00,2.75,2.00,0.00,0.00,4.75,0.00,0.00,0.00,0.75
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.87
0.00,0.00,0.00,0.00,0.00,4.00,3.71,8.00,0.00,2.00
0.00,6.25,0.00,5.25,0.00,0.00,6.00,0.00,0.00,8.50
3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.12,0.00,0.47
0.00,0.00,0.00,5.76,0.00,9.39,0.00,0.00,0.00,6.06
0.00,0.00,0.00,0.00,0.00,5.83,0.00,0.00,1.67,1.67
7.11,0.00,0.00,7.37,3.95,1.32,0.00,0.00,0.00,5.79
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.82
10.00,6.92,1.79,10.00,0.00,3.33,0.00,0.00,3.08,0.26
0.00,0.00,6.67,0.00,0.00,0.00,4.24,0.00,0.00,3.94
0.00,0.00,8.21,0.00,0.00,0.00,4.36,8.21,0.00,10.00
0.00,1.89,8.38,4.59,0.00,5.68,0.00,0.00,0.00,2.97
0.00,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.79
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.44
0.00,5.15,2.42,0.00,9.09,0.00,0.00,0.00,0.00,3.03
0.00,5.24,7.62,0.00,0.00,0.00,0.00,0.00,2.38,3.33
0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,2.08
0.83,0.00,6.94,0.00,0.00,8.61,0.00,0.00,0.00,1.11
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.59
0.00,0.00,0.00,7.75,0.00,6.25,0.00,0.00,0.00,3.25
0.00,0.00,0.00,0.00,7.37,0.00,6.58,6.84,1.05,7.63
0.00,0.00,0.00,0.00,0.00,4.84,0.00,7.74,0.00,4.19
0.00,0.00,0.00,0.00,7.57,0.00,2.16,0.00,5.95,2.16
4.69,0.00,1.25,4.38,0.00,0.00,0.00,0.00,0.00,9.38
0.00,0.91,0.00,0.00,0.00,0.00,0.30,0.00,3.94,0.91
0.00,0.00,0.00,5.86,0.00,0.00,0.00,0.00,0.00,8.28
0.00,0.00,1.33,8.00,0.00,0.00,0.00,5.00,0.00,4.33
6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,1.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,7.09
3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,9.68
1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.41
0.00,0.00,0.00,0.00,4.57,0.00,0.00,0.00,2.57,9.43
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.67
0.88,0.00,0.00,0.00,0.00,10.00,0.00,0.00,3.24,2.94
0.00,0.00,0.00,0.00,0.00,0.00,8.29,0.00,0.00,0.29
0.00,0.83,0.00,6.94,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,3.23
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67
0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97
0.00,0.00,0.00,1.61,0.00,3.55,0.00,0.00,0.00,3.87
0.00,0.00,0.00,0.00,3.41,0.00,1.82,3.64,0.00,10.00
0.00,0.00,2.50,0.00,4.50,0.00,0.00,0.00,9.50,5.25
0.00,0.00,0.00,3.06,5.56,3.06,0.00,0.00,0.00,4.72
0.00,4.12,0.00,0.00,4.12,0.00,0.00,0.00,0.00,5.29
0.00,0.00,0.00,3.79,0.00,1.38,0.00,0.00,2.07,3.79
0.00,8.61,0.00,0.00,3.61,1.39,0.00,0.00,0.00,4.44
0.70,0.00,0.00,4.88,0.00,0.00,0.00,0.00,0.00,3.72
0.00,0.00,0.00,2.19,0.00,0.00,0.00,0.00,0.00,4.69
0.00,0.00,0.00,0.00,0.00,0.00,4.08,5.10,0.00,7.35
0.00,1.21,0.00,10.00,6.97,0.00,4.24,0.00,0.00,0.91
0.00,0.00,0.00,0.00,0.00,1.56,0.00,8.44,0.00,3.44
1.11,5.78,0.00,3.56,0.89,0.00,0.00,0.00,0.00,6.22
1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.59,0.34
0.00,0.00,0.00,0.00,0.00,4.10,0.00,0.00,0.00,10.00
0.00,0.00,6.92,0.00,0.00,0.00,0.00,4.36,0.00,6.41
0.00,0.00,0.00,10.00,7.20,0.00,0.00,3.20,0.00,4.40
0.00,0.00,0.00,1.25,0.00,0.00,0.00,4.69,0.00,4.38
0.00,3.75,3.12,10.00,0.00,4.69,0.00,0.00,0.00,1.25
0.00,0.00,0.00,0.00,0.00,4.29,0.95,0.00,0.00,2.14
7.63,0.00,10.00,0.00,2.11,1.32,0.00,0.00,0.53,1.84
0.00,0.00,0.00,0.00,0.00,0.00,6.21,0.00,0.69,4.48
2.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,6.00,8.00
3.60,1.20,0.00,0.00,0.00,3.20,7.60,0.00,0.00,6.00
0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,5.81,0.97,0.00,0.00,5.16,0.00,0.00,4.19
0.00,0.00,5.91,0.00,3.64,0.00,0.00,0.00,0.00,3.41
1.09,0.00,6.09,0.00,0.00,0.00,6.52,0.00,0.00,0.22
0.00,0.00,0.00,1.35,0.00,0.00,0.00,0.00,2.43,2.43
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.55,3.10
0.00,0.00,0.24,2.20,0.00,0.00,0.00,0.00,4.39,10.00
10.00,0.00,0.00,0.00,0.00,0.00,2.35,0.00,4.12,3.82
0.00,0.00,2.42,6.67,0.00,5.76,2.12,0.00,0.00,2.42
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.41,2.22
2.57,0.00,0.00,0.00,0.00,4.57,0.00,0.00,0.00,6.57
5.00,0.00,0.00,0.00,0.00,1.94,6.39,0.00,0.00,0.83
0.00,0.00,5.14,5.41,0.00,0.27,0.00,0.00,9.46,2.97
5.00,0.00,5.45,0.00,0.00,4.09,10.00,0.00,0.00,2.27
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.62,0.85
6.76,0.00,0.00,5.68,0.00,0.00,2.97,0.00,3.78,1.89
0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.50
0.00,0.00,0.00,0.00,0.00,4.69,4.69,7.55,7.55,3.06
5.56,0.00,0.00,4.07,4.81,0.00,0.00,0.74,0.00,2.22
0.00,0.00,0.00,0.00,0.00,3.73,0.00,1.76,0.00,6.27
0.00,0.00,0.00,0.00,0.00,0.00,4.58,0.00,5.00,2.08
0.00,0.00,7.30,5.68,0.00,0.00,0.00,0.00,0.00,6.76
0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,4.14,3.79
0.00,0.00,0.00,6.97,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.77,3.46
0.00,0.00,0.00,3.94,0.00,0.00,0.00,0.00,0.00,6.36
0.00,9.74,0.53,0.00,8.16,1.84,0.00,3.95,0.00,5.26
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.03
0.00,7.14,0.71,6.07,0.00,5.36,0.00,0.00,1.07,1.43
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.37
2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22
0.00,0.00,4.62,0.00,0.00,0.00,0.00,0.00,0.00,8.72
0.00,0.00,0.00,0.00,0.00,0.00,4.14,0.00,0.00,3.45
5.33,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,7.67
0.00,2.86,4.52,0.00,0.00,8.10,0.00,0.00,6.90,0.95
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,0.00,2.35
0.00,0.00,0.00,5.31,5.00,0.00,8.12,0.00,0.00,5.94
0.00,0.00,0.00,0.00,0.00,8.24,0.00,0.00,0.00,6.76
0.00,0.00,1.79,0.00,0.00,0.00,0.00,3.85,0.00,6.92
2.68,0.00,0.00,0.00,0.00,0.00,0.00,7.80,0.00,4.39
0.73,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,10.00
0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.14
0.00,0.00,3.81,0.00,0.00,0.00,0.00,0.00,0.00,2.38
0.00,0.29,0.00,0.00,2.94,0.00,0.00,0.00,6.47,3.24
0.00,0.48,0.00,0.00,2.38,0.00,4.52,0.00,0.00,3.10
0.00,6.45,0.00,0.00,0.00,0.00,0.00,2.26,0.00,10.00
0.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25
0.00,2.27,0.00,6.36,0.00,0.00,5.91,0.00,0.00,5.45
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.56
0.00,5.67,1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.67
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.57
0.00,0.00,0.00,0.00,6.76,0.00,0.00,4.59,0.00,2.16
0.00,0.00,0.00,3.24,0.00,0.00,0.00,7.57,0.00,4.32
0.00,4.72,0.00,7.22,0.00,0.00,5.28,0.00,0.00,0.83
0.00,0.00,0.00,0.00,0.00,0.00,1.14,0.00,0.00,0.29
8.91,0.22,0.00,0.00,3.26,0.00,0.00,0.00,7.17,0.22
0.00,10.00,3.33,0.00,6.86,0.59,0.00,0.00,0.00,3.73
0.00,0.00,1.94,0.00,6.67,0.00,10.00,0.00,0.00,10.00
0.00,4.44,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.28
0.00,0.00,0.00,0.00,5.14,4.59,1.08,0.00,0.00,3.51
0.00,0.00,0.38,0.00,5.00,0.00,0.00,0.00,3.08,5.38
0.00,5.15,2.42,0.00,0.00,0.00,0.00,0.00,3.03,4.55
0.00,0.00,5.76,0.00,6.06,0.00,0.00,0.00,3.33,0.30
0.00,4.17,0.00,3.54,0.00,0.00,2.08,0.00,0.00,6.46
4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45
5.13,0.00,0.51,0.00,0.00,0.00,2.82,0.00,0.00,5.38
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,0.00,2.65
0.00,2.07,0.00,0.00,5.17,1.38,0.00,6.21,0.00,10.00
0.00,0.00,0.00,6.15,0.00,0.00,0.00,1.54,1.03,6.92
4.00,0.00,0.00,0.00,1.00,0.00,2.00,5.00,0.00,4.00
6.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.75
0.00,0.00,0.00,0.00,0.00,0.00,4.14,0.00,5.17,2.76
0.00,0.00,6.59,7.50,0.00,0.00,0.00,0.00,0.00,1.14
0.00,5.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.83
0.00,0.00,0.00,6.28,0.00,0.00,0.00,0.00,8.37,0.70
0.00,0.00,0.00,8.78,5.61,0.00,3.41,0.00,0.00,9.02
0.00,0.00,0.00,3.24,0.00,0.00,0.00,0.00,0.00,2.94
0.00,0.00,2.65,10.00,5.88,0.00,0.00,0.00,0.00,1.47
4.86,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,4.29
9.43,0.00,0.00,3.71,0.00,0.00,0.00,0.00,3.71,1.14
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,3.41,0.00,0.00,0.00,2.44,0.00,0.00,5.61
0.98,0.00,0.00,8.29,0.00,0.00,8.54,0.00,0.00,0.24
0.00,4.21,0.00,0.00,0.00,0.00,4.47,0.00,3.95,1.32
3.41,0.00,0.00,0.00,0.00,0.00,0.00,6.36,0.00,3.86
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,10.00
0.00,0.00,0.00,0.00,0.00,6.11,0.00,0.00,0.00,4.44
4.59,0.00,2.16,0.00,0.00,0.00,0.00,0.00,0.00,7.30
0.00,0.00,0.00,1.59,0.00,0.00,4.32,0.00,0.00,2.27
2.38,0.00,0.00,1.67,0.00,1.67,0.00,0.00,0.00,9.05
0.00,5.85,0.00,0.00,0.00,1.22,0.00,0.00,0.00,3.41
0.00,0.00,0.00,0.00,2.68,0.00,0.00,2.93,4.63,2.93
4.85,0.30,3.03,0.00,0.00,0.00,0.00,6.97,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,6.32,7.89,0.00,6.58
10.00,0.00,0.00,0.86,0.00,0.00,0.00,5.43,0.00,3.14
7.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.71
1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,4.00
0.00,10.00,0.00,6.47,0.00,0.00,0.00,0.29,0.00,3.24
0.00,0.00,4.20,0.00,0.00,0.00,0.00,8.80,0.00,4.20
0.00,0.00,0.24,0.00,0.00,0.00,3.81,0.00,8.81,0.71
