0.00,0.00,0.57,0.00,0.00,1.71,3.43
0.00,0.00,0.00,0.00,0.00,0.00,5.71
4.89,4.00,0.00,0.00,0.00,0.00,2.22
0.00,0.00,10.00,0.00,1.94,2.26,0.97
0.00,2.75,3.75,0.00,3.50,4.00,10.00
0.00,5.68,0.00,0.00,10.00,0.00,3.86
4.57,0.00,0.00,0.00,0.00,10.00,0.57
0.00,0.75,0.00,0.00,0.00,5.75,3.00
0.00,0.00,0.00,0.00,1.54,0.00,5.77
0.00,0.00,5.14,0.00,0.00,0.00,9.71
0.00,3.53,5.00,0.00,0.00,4.71,1.47
0.00,0.00,0.00,0.00,0.00,0.00,6.47
0.00,0.00,0.70,0.00,0.00,1.16,3.72
3.75,0.00,0.00,6.96,0.00,0.00,3.93
0.00,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,0.95
0.00,0.00,0.00,0.00,2.00,0.00,8.29
5.00,7.00,0.00,0.00,0.00,0.00,2.00
0.00,0.00,0.00,0.00,0.81,0.00,8.38
1.08,0.00,0.00,3.24,0.00,0.00,10.00
0.00,0.00,0.00,4.29,4.86,0.00,1.71
0.00,0.00,0.00,0.00,0.00,0.00,4.44
0.00,2.73,0.00,6.06,0.00,0.00,7.27
0.00,0.00,0.00,0.00,6.10,1.46,2.68
0.00,0.00,0.00,5.95,5.41,3.51,2.16
0.00,0.00,0.00,0.00,0.00,1.18,7.06
0.00,0.00,0.00,0.00,2.11,3.42,3.68
0.00,1.28,0.00,0.00,0.00,0.00,4.36
2.38,0.00,0.00,2.14,8.57,0.00,4.52
8.48,0.00,4.85,0.00,0.00,0.00,7.58
0.00,4.40,0.00,0.00,5.60,0.00,2.00
0.00,0.00,0.00,8.09,0.00,0.00,4.04
3.12,0.00,0.00,6.88,3.75,0.00,0.62
0.00,0.00,0.00,0.00,0.00,0.00,5.82
0.00,0.00,0.00,0.00,0.00,0.00,9.05
5.14,0.00,0.00,0.00,0.00,0.00,7.14
0.00,3.23,7.10,7.42,0.00,0.00,3.87
2.65,10.00,0.00,0.00,0.00,9.12,4.12
